CIDADE,DATA_COMUNICACAO_BO,FLAG_STATUS,VIOLENCIA_DOMESTICA,RUBRICA,DESCR_SUBTIPOLOCAL,DESCR_RELACIONAMENTO,IDADE_PESSOA,DESCR_PROFISSAO,DESCR_GRAU_INSTRUCAO
MATAO                                   ,2019-03-27,Consumado,,A.I.-Lesão corporal (art. 129),ENSINO MÉDIO,,16,ESTUDANTE                     ,2 Grau incompleto                       
MATAO                                   ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art. 129),CASA,UNIAO ESTAVEL                           ,35,PRENDAS DOMESTICAS            ,1 Grau completo                         
FRANCA                                  ,2019-03-27,Consumado,,Ameaça (art. 147),HOTEL-OUTROS,,50,NAO INFORMADA                 ,
RIBEIRAO PRETO                          ,2019-03-27,Consumado,,Lesão corporal (art. 129),VIA PÚBLICA,,50,COZINHEIRO(A)                 ,1 Grau completo                         
PITANGUEIRAS                            ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),VIA PÚBLICA,UNIAO ESTAVEL                           ,23,,1 Grau completo                         
ORLANDIA                                ,2019-03-27,Consumado,,Injúria (art. 140),CASA,,23,AUXILIAR DE PRODUCAO          ,1 Grau completo                         
ORLANDIA                                ,2019-03-27,Consumado,,Ameaça (art. 147),CASA,,23,AUXILIAR DE PRODUCAO          ,1 Grau completo                         
MATAO                                   ,2019-03-27,Consumado,,A.I.-Lesão corporal (art. 129),ENSINO MÉDIO,,16,ESTUDANTE                     ,2 Grau incompleto                       
RIBEIRAO PRETO                          ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),APARTAMENTO,UNIAO ESTAVEL                           ,27,FAXINEIRO(A)                  ,2 Grau completo                         
ARARAQUARA                              ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,CASAMENTO                               ,28,PRENDAS DOMESTICAS            ,1 Grau incompleto                       
GUARACI                                 ,2019-03-27,Consumado,,Ameaça (art. 147),VIA PÚBLICA,,18,ESTUDANTE                     ,2 Grau incompleto                       
BORBOREMA                               ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Difamação (art. 139),OUTROS,UNIAO ESTAVEL                           ,30,,
BORBOREMA                               ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),OUTROS,UNIAO ESTAVEL                           ,30,,
MOTUCA                                  ,2019-03-27,Consumado,,Ameaça (art. 147),CASA,,36,FISIOTERAPEUTA                ,Superior completo                       
MOTUCA                                  ,2019-03-27,Consumado,,Lesão corporal (art. 129),CASA,,57,,
MOTUCA                                  ,2019-03-27,Consumado,,Injúria (art. 140),CASA,,57,,
S.ROSA DE VITERBO                       ,2019-03-27,Consumado,,Dano (art. 163),CASA,,29,,
JABOTICABAL                             ,2019-03-27,Consumado,,Maus-tratos (art. 136),CASA,,14,ESTUDANTE                     ,1 Grau incompleto                       
JABOTICABAL                             ,2019-03-27,Consumado,,Maus-tratos (art. 136),APARTAMENTOS,,3,ESTUDANTE                     ,1 Grau incompleto                       
BORBOREMA                               ,2019-03-27,Consumado,,Difamação (art. 139),OUTROS,,22,AUTONOMO(A)                   ,1 Grau completo                         
S.ROSA DE VITERBO                       ,2019-03-27,Consumado,,Injúria (art. 140),CASA,,29,,
TAIUVA                                  ,2019-03-27,Consumado,,Ameaça (art. 147),CASA,,31,PRENDAS DOMESTICAS            ,1 Grau completo                         
ARARAQUARA                              ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,PARENTESCO                              ,63,PRENDAS DOMESTICAS            ,Analfabeto                              
RIBEIRAO PRETO                          ,2019-03-27,Consumado,,Dano (art. 163),VIA PÚBLICA,,44,JORNALISTA                    ,Superior completo                       
JARDINOPOLIS                            ,2019-03-27,Consumado,,Dano (art. 163),CASA,,32,ADMINISTRADOR(A)              ,2 Grau completo                         
JARDINOPOLIS                            ,2019-03-27,Consumado,,Lesão corporal (art. 129),CASA,,24,ESTUDANTE                     ,
GUARIBA                                 ,2019-03-27,Consumado,,Ameaça (art. 147),CASA,,24,BALCONISTA                    ,
GUARIBA                                 ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art 129 § 9º),CASA,ENVOLVIMENTO AMOROSO                    ,31,PRENDAS DOMESTICAS            ,2 Grau completo                         
SEVERINIA                               ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,CASAMENTO                               ,30,VENDEDOR(A)                   ,2 Grau completo                         
JARDINOPOLIS                            ,2019-03-27,Consumado,,Dano (art. 163),CASA,,24,ESTUDANTE                     ,
RIBEIRAO PRETO                          ,2019-03-27,Consumado,,Difamação (art. 139),CASA,,37,ECONOMISTA                    ,Superior completo                       
MOTUCA                                  ,2019-03-27,Consumado,,Injúria (art. 140),CASA,,36,FISIOTERAPEUTA                ,Superior completo                       
MOTUCA                                  ,2019-03-27,Consumado,,Ameaça (art. 147),OUTROS,,30,NAO INFORMADA                 ,
DESCALVADO                              ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),VIA PÚBLICA,ENVOLVIMENTO AMOROSO                    ,16,ESTUDANTE                     ,
DESCALVADO                              ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art 129 § 9º),VIA PÚBLICA,ENVOLVIMENTO AMOROSO                    ,16,ESTUDANTE                     ,
AMERICO BRASILIENSE                     ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),CASA,UNIAO ESTAVEL                           ,33,FOTOGRAFO(A)                  ,2 Grau completo                         
ORLANDIA                                ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,UNIAO ESTAVEL                           ,37,AUXILIAR DE LIMPEZA           ,1 Grau completo                         
JABOTICABAL                             ,2019-03-27,Consumado,,Injúria (art. 140),ACOUGUE/FRIGORÍFICO-OUTROS,,48,CAIXA                         ,2 Grau completo                         
JABOTICABAL                             ,2019-03-27,Consumado,,Ameaça (art. 147),ACOUGUE/FRIGORÍFICO-OUTROS,,48,CAIXA                         ,2 Grau completo                         
CRISTAIS PAULISTA                       ,2019-03-27,Consumado,,Ameaça (art. 147),CASA,,23,,2 Grau completo                         
SERRANA                                 ,2019-03-27,Consumado,,Ameaça (art. 147),OUTROS,,15,ESTUDANTE                     ,
JABOTICABAL                             ,2019-03-27,Consumado,,Lesão corporal (art. 129),VIA PÚBLICA,,32,,
SERRANA                                 ,2019-03-27,Consumado,,Ameaça (art. 147),VIA PÚBLICA,,45,NAO INFORMADA                 ,Superior completo                       
SERRANA                                 ,2019-03-27,Consumado,,Injúria (art. 140),CASAS,,39,RECEPCIONISTA                 ,
MIGUELOPOLIS                            ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),VIA PÚBLICA,ENVOLVIMENTO AMOROSO                    ,31,PROFESSOR(A)                  ,Superior completo                       
MIGUELOPOLIS                            ,2019-03-27,Consumado,,Lesão corporal (art. 129),CASA,,44,RECICLADOR                    ,1 Grau completo                         
ARARAQUARA                              ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,PARENTESCO                              ,36,COSTUREIRO(A)                 ,2 Grau completo                         
BRODOWSKI                               ,2019-03-27,Consumado,,Estupro de vulneravel (art.217-A),CASA,,13,ESTUDANTE                     ,
PONTAL                                  ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,UNIAO ESTAVEL                           ,37,,1 Grau completo                         
MOTUCA                                  ,2019-03-27,Consumado,,Ameaça (art. 147),CASA,,61,,
MOTUCA                                  ,2019-03-27,Consumado,,Injúria (art. 140),OUTROS,,30,NAO INFORMADA                 ,
SERRANA                                 ,2019-03-27,Consumado,,Difamação (art. 139),CASAS,,39,RECEPCIONISTA                 ,
DESCALVADO                              ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),VIA PÚBLICA,ENVOLVIMENTO AMOROSO                    ,16,ESTUDANTE                     ,
RIBEIRAO PRETO                          ,2019-03-27,Consumado,,Injúria (art. 140),VIA PÚBLICA,,50,COZINHEIRO(A)                 ,1 Grau completo                         
S.CARLOS                                ,2019-03-27,Consumado,,A.I.-Ameaça (art. 147),ENSINO FUNDAMENTAL,,16,ESTUDANTE                     ,
RIBEIRAO PRETO                          ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),CASA,CASAMENTO                               ,47,PRENDAS DOMESTICAS            ,
RIBEIRAO PRETO                          ,2019-03-27,Consumado,,Injúria (art. 140),VIA PÚBLICA,,49,CABELEIREIRO(A)               ,
S.CARLOS                                ,2019-03-27,Consumado,,Ameaça (art. 147),CASAS,,34,ATENDENTE                     ,2 Grau completo                         
S.CARLOS                                ,2019-03-27,Consumado,,Ameaça (art. 147),CASAS,,36,ENFERMEIRO(A)                 ,Superior completo                       
S.CARLOS                                ,2019-03-27,Consumado,,Calúnia (art. 138),CASAS,,34,ATENDENTE                     ,2 Grau completo                         
RIBEIRAO PRETO                          ,2019-03-27,Consumado,,Ameaça (art. 147),OUTROS,,51,FUNCION.PUBLICO MUNICIPAL     ,
S.CARLOS                                ,2019-03-27,Consumado,,Calúnia (art. 138),CASAS,,36,ENFERMEIRO(A)                 ,Superior completo                       
RIBEIRAO PRETO                          ,2019-03-27,Consumado,,Ameaça (art. 147),CASA,,18,PRENDAS DOMESTICAS            ,
S.CARLOS                                ,2019-03-27,Consumado,,Injúria (art. 140),CASA,,61,,
RIBEIRAO PRETO                          ,2019-03-27,Consumado,,Lesão corporal (art. 129),CASA,,19,ESTUDANTE                     ,
RIBEIRAO PRETO                          ,2019-03-27,Consumado,,Ameaça (art. 147),CASA,,19,ESTUDANTE                     ,
BOA ESPERANCA DO SUL                    ,2019-03-27,Consumado,,Ameaça (art. 147),VIA PÚBLICA,,36,AUTONOMO(A)                   ,1 Grau incompleto                       
S.CARLOS                                ,2019-03-27,Consumado,,Injúria (art. 140),HOSPITAL-OUTROS,,64,ENFERMEIRO(A)                 ,Superior completo                       
FRANCA                                  ,2019-03-27,Tentado,,Ameaça (art. 147),OUTROS,,37,NAO INFORMADA                 ,
S.CARLOS                                ,2019-03-27,Consumado,,Ameaça (art. 147),CASA,,53,FAXINEIRO(A)                  ,
RIBEIRAO PRETO                          ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,CASAMENTO                               ,47,PRENDAS DOMESTICAS            ,
FRANCA                                  ,2019-03-27,Consumado,,Dano (art. 163),CASA,,28,,2 Grau completo                         
CAJURU                                  ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),VIA PÚBLICA,UNIAO ESTAVEL                           ,28,,1 Grau incompleto                       
S.ERNESTINA                             ,2019-03-27,Consumado,,Ameaça (art. 147),OUTROS,,23,ESTAGIARIO(A)                 ,Superior incompleto                     
FRANCA                                  ,2019-03-27,Consumado,,Lesão corporal (art. 129),CASA,,17,ESTUDANTE                     ,
RIBEIRAO PRETO                          ,2019-03-27,Consumado,,Ameaça (art. 147),CASA,,46,TECNICO EM ENFERMAGEM         ,2 Grau completo                         
FRANCA                                  ,2019-03-27,Consumado,,Difamação (art. 139),CASA,,36,NAO INFORMADA                 ,
S.CARLOS                                ,2019-03-27,Consumado,,Ameaça (art. 147),RESTAURANTE-BALCÃO/ATENDIMENTO,,52,COMERCIANTE                   ,
S.CARLOS                                ,2019-03-27,Consumado,,Ameaça (art. 147),CASA,,38,DESEMPREGADO(A)               ,
S.CARLOS                                ,2019-03-27,Consumado,,Injúria (art. 140),CASA,,38,DESEMPREGADO(A)               ,
S.CARLOS                                ,2019-03-27,Consumado,,A.I.-Ameaça (art. 147),ENSINO FUNDAMENTAL,,15,ESTUDANTE                     ,
CAJURU                                  ,2019-03-27,Consumado,,A.I.-Ameaça (art. 147),VIA PÚBLICA,,12,ESTUDANTE                     ,1 Grau incompleto                       
S.CARLOS                                ,2019-03-27,Consumado,,A.I.-Ameaça (art. 147),ENSINO FUNDAMENTAL,,15,,
RIBEIRAO PRETO                          ,2019-03-27,Consumado,,Estupro de vulneravel (art.217-A),CASA,,17,ESTUDANTE                     ,
RIBEIRAO PRETO                          ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),APARTAMENTO,ENVOLVIMENTO AMOROSO                    ,22,ESTETICISTA                   ,Superior completo                       
RIBEIRAO PRETO                          ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art 129 § 9º),APARTAMENTO,PARENTESCO                              ,60,APOSENTADO(A)                 ,2 Grau completo                         
RIBEIRAO PRETO                          ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art 129 § 9º),APARTAMENTO,ENVOLVIMENTO AMOROSO                    ,22,ESTETICISTA                   ,Superior completo                       
FRANCA                                  ,2019-03-27,Consumado,,Injúria (art. 140),VIA PÚBLICA-DEFRENTE A RESIDÊNCIA DA VÍTIMA,,49,SAPATEIRO(A)                  ,1 Grau completo                         
FRANCA                                  ,2019-03-27,Consumado,,Ameaça (art. 147),VIA PÚBLICA-DEFRENTE A RESIDÊNCIA DA VÍTIMA,,33,MANICURE                      ,2 Grau completo                         
RIBEIRAO PRETO                          ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,CASAMENTO                               ,35,BANCARIO(A)                   ,
S.CARLOS                                ,2019-03-27,Consumado,,Injúria (art. 140),CASA,,53,FAXINEIRO(A)                  ,
S.CARLOS                                ,2019-03-27,Consumado,,Difamação (art. 139),HOSPITAL-OUTROS,,64,ENFERMEIRO(A)                 ,Superior completo                       
S.CARLOS                                ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,CASAMENTO                               ,30,ENFERMEIRO(A)                 ,Superior completo                       
RIBEIRAO BONITO                         ,2019-03-27,Consumado,,Ameaça (art. 147),PREFEITURA MUNICIPAL,,41,FUNCION.PUBLICO MUNICIPAL     ,Superior completo                       
RIBEIRAO PRETO                          ,2019-03-27,Consumado,,Injúria (art. 140),AREA COMUM-,,42,AJUDANTE                      ,2 Grau completo                         
ARARAQUARA                              ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,CASAMENTO                               ,27,ENCARREGADO                   ,1 Grau completo                         
ARARAQUARA                              ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,UNIAO ESTAVEL                           ,31,PRENDAS DOMESTICAS            ,1 Grau incompleto                       
RIBEIRAO PRETO                          ,2019-03-27,Consumado,,Ameaça (art. 147),AREA COMUM-,,42,AJUDANTE                      ,2 Grau completo                         
JARDINOPOLIS                            ,2019-03-27,Consumado,,Lesão corporal (art. 129),CASA,,32,ADMINISTRADOR(A)              ,2 Grau completo                         
IBITINGA                                ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Difamação (art. 139),CASA,ENVOLVIMENTO AMOROSO                    ,51,AUTONOMO(A)                   ,1 Grau completo                         
PORTO FERREIRA                          ,2019-03-27,Consumado,,A.I.-Lesão corporal (art. 129),OUTROS,,14,ESTUDANTE                     ,1 Grau completo                         
MONTE ALTO                              ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,UNIAO ESTAVEL                           ,27,VENDEDOR(A)                   ,Superior incompleto                     
MONTE ALTO                              ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art. 129),CASA,PARENTESCO                              ,22,ESTUDANTE                     ,
MONTE ALTO                              ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,PARENTESCO                              ,22,ESTUDANTE                     ,
PORTO FERREIRA                          ,2019-03-27,Consumado,,Ameaça (art. 147),CASA,,37,,
ARARAQUARA                              ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),CASA,UNIAO ESTAVEL                           ,31,PRENDAS DOMESTICAS            ,1 Grau incompleto                       
PORTO FERREIRA                          ,2019-03-27,Consumado,,A.I.-Lesão corporal (art. 129),ENSINO MÉDIO,,16,ESTUDANTE                     ,
ARARAQUARA                              ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,CASAMENTO                               ,30,PRENDAS DOMESTICAS            ,2 Grau completo                         
ARARAQUARA                              ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,ENVOLVIMENTO AMOROSO                    ,31,BIOMEDICO(A)                  ,Superior completo                       
S.CARLOS                                ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art. 129),CASA,ENVOLVIMENTO AMOROSO                    ,14,ESTUDANTE                     ,2 Grau incompleto                       
BOA ESPERANCA DO SUL                    ,2019-03-27,Consumado,,Injúria (art. 140),VIA PÚBLICA,,36,AUTONOMO(A)                   ,1 Grau incompleto                       
RIBEIRAO PRETO                          ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art. 129),CASA,ENVOLVIMENTO AMOROSO                    ,35,DESEMPREGADO(A)               ,
RIBEIRAO PRETO                          ,2019-03-27,Consumado,,Lesão corporal (art. 129),SALÃO DE BELEZA/ESTÉTICA,,27,COMERCIANTE                   ,
RIBEIRAO PRETO                          ,2019-03-27,Consumado,,Injúria (art. 140),SALÃO DE BELEZA/ESTÉTICA,,27,COMERCIANTE                   ,
RIBEIRAO PRETO                          ,2019-03-27,Consumado,,Ameaça (art. 147),SALÃO DE BELEZA/ESTÉTICA,,27,COMERCIANTE                   ,
RIBEIRAO PRETO                          ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,PARENTESCO                              ,63,APOSENTADO(A)                 ,
RIBEIRAO PRETO                          ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art. 129),CASA,ENVOLVIMENTO AMOROSO                    ,21,PRENDAS DOMESTICAS            ,
RIBEIRAO PRETO                          ,2019-03-27,Consumado,,Ameaça (art. 147),VIA PÚBLICA,,49,CABELEIREIRO(A)               ,
RIBEIRAO PRETO                          ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),CASA,ENVOLVIMENTO AMOROSO                    ,21,PRENDAS DOMESTICAS            ,
RIBEIRAO PRETO                          ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,ENVOLVIMENTO AMOROSO                    ,21,PRENDAS DOMESTICAS            ,
JABORANDI                               ,2019-03-27,Consumado,,Injúria (art. 140),VIA PÚBLICA,,39,,2 Grau completo                         
RIBEIRAO PRETO                          ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,UNIAO ESTAVEL                           ,27,CAMAREIRO(A)                  ,1 Grau completo                         
RIBEIRAO PRETO                          ,2019-03-27,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,ENVOLVIMENTO AMOROSO                    ,35,DESEMPREGADO(A)               ,
RIBEIRAO PRETO                          ,2019-03-27,Consumado,,Injúria (art. 140),CASA,,18,PRENDAS DOMESTICAS            ,
JABORANDI                               ,2019-03-27,Consumado,,Ameaça (art. 147),VIA PÚBLICA,,39,,2 Grau completo                         
ARARAQUARA                              ,2019-03-28,Consumado,,A.I.-Ameaça (art. 147),ENSINO FUNDAMENTAL,,50,DIRETOR(A)                    ,Superior completo                       
TAIUVA                                  ,2019-03-28,Consumado,,Ameaça (art. 147),SITIO-CASA,,29,PRENDAS DOMESTICAS            ,2 Grau completo                         
SERTAOZINHO                             ,2019-03-28,Consumado,,Ameaça (art. 147),LOJA DE MÓVEIS,,39,CAIXA                         ,2 Grau completo                         
ARARAQUARA                              ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Violação de domicílio (art. 150),CASA,ENVOLVIMENTO AMOROSO                    ,57,APOSENTADO(A)                 ,Superior completo                       
ARARAQUARA                              ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),CASA,CASAMENTO                               ,22,AUXILIAR DE PRODUCAO          ,2 Grau completo                         
ARARAQUARA                              ,2019-03-28,Consumado,,A.I.-Ameaça (art. 147),ENSINO FUNDAMENTAL,,44,FUNCION.PUBLICO MUNICIPAL     ,Superior completo                       
ARARAQUARA                              ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art. 129),CASA,ENVOLVIMENTO AMOROSO                    ,57,APOSENTADO(A)                 ,Superior completo                       
ARARAQUARA                              ,2019-03-28,Consumado,,A.I.-Injúria (art. 140),ENSINO FUNDAMENTAL,,44,FUNCION.PUBLICO MUNICIPAL     ,Superior completo                       
S.ROSA DE VITERBO                       ,2019-03-28,Consumado,,Lesão corporal (art. 129),ENSINO MÉDIO,,18,ESTUDANTE                     ,
TAIUVA                                  ,2019-03-28,Consumado,,Injúria (art. 140),SITIO-CASA,,29,PRENDAS DOMESTICAS            ,2 Grau completo                         
ARARAQUARA                              ,2019-03-28,Consumado,,Ameaça (art. 147),CASA,,50,CONSULTOR(A)                  ,2 Grau completo                         
PATROCINIO PAULISTA                     ,2019-03-28,Consumado,,A.I.-Ameaça (art. 147),VIA PÚBLICA,,55,NAO INFORMADA                 ,Superior completo                       
CAJURU                                  ,2019-03-28,Consumado,,Ameaça (art. 147),POSTO DE SAÚDE,,26,ENFERMEIRO(A)                 ,Superior completo                       
PORTO FERREIRA                          ,2019-03-28,Consumado,,Art. 213 - Estupro,VIA PÚBLICA,,38,DESEMPREGADO                  ,2 Grau completo                         
FRANCA                                  ,2019-03-28,Consumado,,Lesão corporal (art. 129),CASA,,30,,
PATROCINIO PAULISTA                     ,2019-03-28,Consumado,,Violação de domicílio (art. 150),CASA,,61,NAO INFORMADA                 ,Superior completo                       
FRANCA                                  ,2019-03-28,Consumado,,Ameaça (art. 147),CASA,,30,,
FRANCA                                  ,2019-03-28,Consumado,,Lesão corporal (art. 129),CASA,,25,,
FRANCA                                  ,2019-03-28,Consumado,,Dano (art. 163),CASA,,25,,
TAQUARITINGA                            ,2019-03-28,Consumado,,Ameaça (art. 147),VIA PÚBLICA,,9,,
TAQUARITINGA                            ,2019-03-28,Consumado,,Lesão corporal (art. 129),BERÇÁRIO/CRECHE,,1,,
TAQUARITINGA                            ,2019-03-28,Consumado,,"Dano qualificado (art. 163, par.único, I)",CASA,,41,PRENDAS DOMESTICAS            ,1 Grau completo                         
ARARAQUARA                              ,2019-03-28,Consumado,,Ameaça (art. 147),LOJA DE ROUPAS,,18,COMERCIARIO(A)                ,
ARARAQUARA                              ,2019-03-28,Consumado,,Ameaça (art. 147),LOJA DE ROUPAS,,57,COMERCIANTE                   ,2 Grau completo                         
SERTAOZINHO                             ,2019-03-28,Consumado,,Ameaça (art. 147),OUTROS,,20,ESTUDANTE                     ,
ORLANDIA                                ,2019-03-28,Consumado,,Ameaça (art. 147),OUTROS,,39,BABÁ                          ,
SERTAOZINHO                             ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),AREA COMUM-,CASAMENTO                               ,40,MONITOR(A)                    ,Superior incompleto                     
IPUA                                    ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,ENVOLVIMENTO AMOROSO                    ,38,,
AMERICO BRASILIENSE                     ,2019-03-28,Consumado,,A.I.-Lesão corporal (art. 129),VIA PÚBLICA,,15,ESTUDANTE                     ,
FRANCA                                  ,2019-03-28,Consumado,,Ameaça (art. 147),CASA,,48,,
FRANCA                                  ,2019-03-28,Tentado,,Ameaça (art. 147),CASA,,54,NAO INFORMADA                 ,
OLIMPIA                                 ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),CASA,UNIAO ESTAVEL                           ,44,ARTESAO(A)                    ,
OLIMPIA                                 ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,A.I.-Injúria (art. 140),CASA,ENVOLVIMENTO AMOROSO                    ,15,ESTUDANTE                     ,
PATROCINIO PAULISTA                     ,2019-03-28,Consumado,,Ameaça (art. 147),VIA PÚBLICA,,56,,
FRANCA                                  ,2019-03-28,Tentado,,Ameaça (art. 147),CASA,,65,NAO INFORMADA                 ,
FRANCA                                  ,2019-03-28,Tentado,,Ameaça (art. 147),CASA,,65,,
FRANCA                                  ,2019-03-28,Consumado,,Ato obsceno (art.233),VIA PÚBLICA,,0,,
FRANCA                                  ,2019-03-28,Consumado,,Ato obsceno (art.233),VIA PÚBLICA,,0,,
SERTAOZINHO                             ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),OUTROS,UNIAO ESTAVEL                           ,31,ATENDENTE                     ,2 Grau incompleto                       
CAJURU                                  ,2019-03-28,Consumado,,Ameaça (art. 147),CASA,,15,ESTUDANTE                     ,1 Grau incompleto                       
JABOTICABAL                             ,2019-03-28,Consumado,,Ameaça (art. 147),HOSPITAL-CONSULTÓRIO,,32,MEDICO(A)                     ,Superior completo                       
AMERICO BRASILIENSE                     ,2019-03-28,Consumado,,Estupro de vulneravel (art.217-A),HOSPITAL-OUTROS,,32,NAO INFORMADA                 ,2 Grau completo                         
SERTAOZINHO                             ,2019-03-28,Consumado,,Lesão corporal (art. 129),VIA PÚBLICA,,47,PRENDAS DOMESTICAS            ,1 Grau incompleto                       
JABOTICABAL                             ,2019-03-28,Consumado,,Injúria (art. 140),HOSPITAL-CONSULTÓRIO,,32,MEDICO(A)                     ,Superior completo                       
DOURADO                                 ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),VIA PÚBLICA,UNIAO ESTAVEL                           ,26,,2 Grau completo                         
BATATAIS                                ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,PARENTESCO                              ,58,PRENDAS DOMESTICAS            ,1 Grau incompleto                       
S.CARLOS                                ,2019-03-28,Consumado,,Ameaça (art. 147),APARTAMENTO,,37,DESEMPREGADO(A)               ,
S.CARLOS                                ,2019-03-28,Consumado,,Lesão corporal (art. 129),CASA,,21,,
ITAPOLIS                                ,2019-03-28,Consumado,,A.I.-Ameaça (art. 147),VIA PÚBLICA,,11,ESTUDANTE                     ,1 Grau incompleto                       
S.JOAQUIM DA BARRA                      ,2019-03-28,Consumado,,Ameaça (art. 147),VIA PÚBLICA,,29,MONITOR(A)                    ,1 Grau completo                         
ITAPOLIS                                ,2019-03-28,Consumado,,Injúria (art. 140),CASA,,25,CABELEIREIRO(A)               ,2 Grau completo                         
VISTA ALEGRE DO ALTO                    ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,CASAMENTO                               ,30,AUXILIAR DE COZINHA           ,2 Grau incompleto                       
RIBEIRAO PRETO                          ,2019-03-28,Consumado,,Art. 215A - Importunação Sexual,CASA,,20,,1 Grau incompleto                       
RIBEIRAO PRETO                          ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),CASA,UNIAO ESTAVEL                           ,31,AUXILIAR DE COZINHA           ,
BATATAIS                                ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),CASA,PARENTESCO                              ,58,PRENDAS DOMESTICAS            ,1 Grau incompleto                       
RIBEIRAO PRETO                          ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,UNIAO ESTAVEL                           ,31,AUXILIAR DE COZINHA           ,
RIBEIRAO PRETO                          ,2019-03-28,Consumado,,Ameaça (art. 147),CASA,,59,APOSENTADO(A)                 ,
